,Unnamed: 0,street,suburb,government_area,market,country,country_code,_id,longitude,latitude
208,208,"Queens, NY, United States",Ridgewood,Ridgewood,New York,United States,US,11567179,-73.91932,40.71112
209,209,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,11679106,-43.179580196689336,-22.941799837438328
210,210,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,11693193,-73.94854,40.70998
211,211,"Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,11194788,28.98018,41.00404
212,212,"Beaconsfield, NSW, Australia",Beaconsfield,Sydney,Sydney,Australia,AU,11396243,151.2009,-33.90987
213,213,"Montréal, Québec, Canada",Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,11442936,-73.58664,45.47348
214,214,"Brooklyn, NY, United States",Brooklyn,Bedford-Stuyvesant,New York,United States,US,11553357,-73.91365,40.68174
215,215,"Kihei, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,11695887,-156.44917,20.73013
216,216,"İstanbul, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,11113983,29.00425,41.04095
217,217,"Barcelona, Catalunya, Spain",La Nova Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,11136898,2.15395,41.38005
218,218,"Barcelona, Catalunya, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,1111410,2.15573,41.37249
219,219,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,1129061,-157.83857,21.28572
220,220,"Haleiwa, HI, United States",North Shore,North Shore Oahu,Oahu,United States,US,11553333,-158.08687,21.61601
221,221,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Leblon,Leblon,Rio De Janeiro,Brazil,BR,11679012,-43.23045778723012,-22.98655048520364
222,222,"Montréal, Québec, Canada",Le Plateau,Ville-Marie,Montreal,Canada,CA,11364106,-73.55985,45.53481
223,223,"Barcelona, Catalonia, Spain",El Raval,el Raval,Barcelona,Spain,ES,1139810,2.16851,41.3791
224,224,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,11703559,-8.61181,41.14464
225,225,"Barcelona, Catalunya, Spain",Gràcia,la Dreta de l'Eixample,Barcelona,Spain,ES,11648362,2.16126,41.39796
226,226,"Barcelona, Catalunya, Spain",Eixample,Sant Antoni,Barcelona,Spain,ES,1169088,2.15375,41.37587
227,227,"Koloa, HI, United States",Kauaʻi,Koloa-Poipu,Kauai,United States,US,11242147,-159.47554,21.88234
228,228,"New York, NY, United States",Manhattan,Gramercy,New York,United States,US,11191242,-73.98161,40.73598
229,229,"Barcelona, Catalunya, Spain",Sant Martí,la Verneda i la Pau,Barcelona,Spain,ES,11193311,2.20085,41.42112
230,230,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,1127954,114.15076,22.28352
231,231,"Woollahra, NSW, Australia",Woollahra,Woollahra,Sydney,Australia,AU,1131054,151.23526,-33.88944
232,232,"Sisli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,11387183,28.98361,41.04768
233,233,"Brooklyn, NY, United States",Greenpoint,Greenpoint,New York,United States,US,11656239,-73.95646,40.72804
234,234,"Rio de Janeiro, Rio de Janeiro, Brazil",Catete,Catete,Rio De Janeiro,Brazil,BR,11690230,-43.178454975195,-22.92654173922
235,235,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,11413023,-8.61825,41.14366
236,236,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,11420459,-73.55495,45.51625
237,237,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,11464859,-155.97975,19.61171
238,238,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,11566403,-73.57179,45.51028
239,239,"New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,1132409,-73.97589,40.78898
240,240,"TR, Turkey",,Adalar,Istanbul,Turkey,TR,11144250,29.06648,40.87794
241,241,"Brooklyn, NY, United States",Brooklyn,Williamsburg,New York,United States,US,1117706,-73.96216,40.71353
242,242,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,11444539,114.17082,22.31871
243,243,"Mecidiyekoy, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,11552866,28.99911,41.06422
244,244,"Brooklyn, NY, United States",Fort Greene,Fort Greene,New York,United States,US,1155475,-73.97713,40.68675
245,245,"Rio, Rio de Janeiro, Brazil",Leblon,Leblon,Rio De Janeiro,Brazil,BR,1163119,-43.2285561930115,-22.984126941422254
246,246,"Montreal, QC, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,116931,-73.58677,45.52572
247,247,"Volcano, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,11610598,-155.22212,19.43327
248,248,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,11667313,114.13508,22.28491
249,249,"Rio de Janeiro, Rio de Janeiro, Brazil",,Centro,Rio De Janeiro,Brazil,BR,11695437,-43.18273634800831,-22.9106385343457
250,250,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,11568230,2.17877,41.37903
251,251,"New York, NY, United States",Manhattan,Upper East Side,New York,United States,US,11602050,-73.95735,40.78465
252,252,"Queens, NY, United States",Queens,Long Island City,New York,United States,US,11603201,-73.93959,40.76485
253,253,"Tsim Sha Tsui, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,11557363,114.17366,22.2982
254,254,"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,1155885,-73.92922,40.68683
255,255,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,11567997,-155.9943,19.67155
256,256,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,11688660,114.15037,22.28515
257,257,"九龍, 九龍, Hong Kong",Jordan,Yau Tsim Mong,Hong Kong,China,HK,11098708,114.17106,22.30692
258,258,"Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,11130156,28.977,41.01001
259,259,"HK, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,11305966,114.14238,22.28737
260,260,"New York, NY, United States",Manhattan,Washington Heights,New York,United States,US,1148978,-73.93957,40.83307
261,261,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,11719579,151.26826,-33.89172
262,262,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,11716047,-43.18908543651725,-22.980722086375625
263,263,"Rio de Janeiro, Rio de Janeiro, Brazil",Laranjeiras,Laranjeiras,Rio De Janeiro,Brazil,BR,11740322,-43.19177327893577,-22.93691870901323
264,264,"Barcelona, Catalunya, Spain",Eixample,el Parc i la Llacuna del Poblenou,Barcelona,Spain,ES,11764681,2.183,41.39142
265,265,"Brooklyn, NY, United States",Brooklyn,Brooklyn Heights,New York,United States,US,117425,-73.99438,40.69263
266,266,"Rio de janeiro, Rio de janeiro, Brazil",Encantado,Encantado,Rio De Janeiro,Brazil,BR,11757719,-43.30213630920409,-22.89369868524118
267,267,"Brooklyn, NY, United States",Bushwick,Bushwick,New York,United States,US,11708,-73.92745,40.70186
268,268,"Brooklyn , NY, United States",Brooklyn,Crown Heights,New York,United States,US,11753116,-73.94247,40.672
269,269,"Montréal, Québec, Canada",Anjou,Anjou,Montreal,Canada,CA,11715762,-73.55486,45.5993
270,270,"Harris Park, NSW, Australia",,Parramatta,Sydney,Australia,AU,11727255,151.00818,-33.81861
271,271,"Göztepe, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,11737940,29.06318,40.97602
272,272,"Causeway Bay, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,1176693,114.18445,22.27878
273,273,"Kapaa, HI, United States",Kauaʻi,Kapaa-Wailua,Kauai,United States,US,11871088,-159.32835,22.05273
274,274,"Pyrmont, NSW, Australia",Pyrmont,Sydney,Sydney,Australia,AU,11933497,151.1943,-33.87351
275,275,"Darlington, NSW, Australia",Darlington,Sydney,Sydney,Australia,AU,11778959,151.1965,-33.88848
276,276,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,11840338,-43.38281341435767,-22.98369162798043
277,277,"Rio de Janeiro, RJ, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,11948705,-43.182415799103794,-22.9680008638951
278,278,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,12008712,-43.34951832545693,-23.004059877448853
279,279,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,11939367,-43.32809919833523,-23.01165713674064
280,280,"Hong Kong, New Territories, Hong Kong",,Tuen Mun,Hong Kong,China,HK,12014026,113.9801,22.40435
281,281,"New York, NY, United States",Manhattan,Nolita,New York,United States,US,1185644,-73.99449,40.72182
282,282,"Vila Nova de Gaia, Porto, Portugal",,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,11834359,-8.60605,41.13534
283,283,"Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,11835516,28.98378,41.0344
284,284,"Wailea-Makena, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,11918738,-156.43546,20.69055
285,285,"Barcelona, CT, Spain",Vilapicina i la Torre Llobeta,Porta,Barcelona,Spain,ES,11953606,2.17935,41.43038
286,286,"Montréal, Québec, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,11792238,-73.5824,45.54904
287,287,"Newport Beach, NSW, Australia",,Pittwater,Sydney,Australia,AU,11914814,151.32223,-33.662
288,288,"Rio de Janeiro, RJ, Brazil",,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,11860047,-43.47716330794789,-23.030647771247256
289,289,"Montréal, Québec, Canada",Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,11860692,-73.58715,45.5221
290,290,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,11948645,-43.49085154894161,-23.02338692141779
291,291,"Brooklyn, NY, United States",Park Slope,Park Slope,New York,United States,US,11935301,-73.98057,40.67549
292,292,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,11921637,-43.36453026311119,-23.008791637258927
293,293,"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,1198074,2.17434,41.39137
294,294,"Hawaii County, HI, United States",Island of Hawaiʻi,North Hilo,The Big Island,United States,US,12027124,-155.22848,19.9732
295,295,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,11890476,-43.19254931342515,-22.95295957541284
296,296,"Woolloomooloo, NSW, Australia",Woolloomooloo,Sydney,Sydney,Australia,AU,11806776,151.21842,-33.86943
297,297,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,11778475,114.17308,22.30039
298,298,"Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,11902059,-8.63001,41.1455
299,299,"Rio de Janeiro, Rio de Janeiro, Brazil",,Pechincha,Rio De Janeiro,Brazil,BR,11945972,-43.356043748726336,-22.93881029842621
300,300,"Rio de Janeiro, RJ, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,11963985,-43.45405770602672,-23.015910719795656
301,301,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,12004365,-43.20731407351492,-22.98217661277284
302,302,"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,11817249,-156.4409,20.69735
303,303,"Barcelona, Catalonia, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,1188839,2.15761,41.39922
304,304,"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,11848397,151.21181,-33.90087
305,305,"Mongkok, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,China,HK,1182474,114.16885,22.31463
306,306,"Beyoğlu, Istanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,1182475,28.97483,41.03746
307,307,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,11846549,-73.57981,45.51702
308,308,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,11936451,-73.57711,45.5084
309,309,"Pedrouços, Porto District, Portugal",,Pedrouços,Porto,Portugal,PT,1195977,-8.58364,41.18877
310,310,"Vila Nova de Gaia, Porto District, Portugal",,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,12010910,-8.60906,41.13469
311,311,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Barcelona,Spain,ES,1201871,2.14733,41.39932
312,312,"Montréal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,11863943,-73.59462,45.54566
313,313,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12046370,-8.61302,41.15292
314,314,"Istanbul, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,11796483,28.98327,41.05766
315,315,"Bondi, NSW, Australia",Bondi,Waverley,Sydney,Australia,AU,11894971,151.26907,-33.89605
316,316,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,11987001,-8.60033,41.14543
317,317,"Koloa, HI, United States",Kauaʻi,Koloa-Poipu,Kauai,United States,US,11993586,-159.46122,21.87821
318,318,"HK, Hong Kong",,Tuen Mun,Hong Kong,China,HK,12003707,113.99074,22.38087
319,319,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,11779701,114.17546,22.29937
320,320,"Queens, NY, United States",Queens,Long Island City,New York,United States,US,11816864,-73.93215000000001,40.76079
321,321,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,12007662,28.97895,41.04747
322,322,"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,11835169,2.16424,41.39139
323,323,"Montréal, Québec, Canada",Griffintown,Le Sud-Ouest,Montreal,Canada,CA,11841749,-73.55863,45.49665
324,324,"Brooklyn, NY, United States",Bushwick,Bushwick,New York,United States,US,1200438,-73.93285,40.70126
325,325,"Mountain View, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,1206363,-155.10302,19.48649
326,326,"Barcelona, CT, Spain",Les Corts,les Corts,Barcelona,Spain,ES,1206820,2.12933,41.38665
327,327,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12091977,-8.61184,41.14791
328,328,"Barcelona, Spain",Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,12083780,2.16963,41.39726
329,329,"Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,12097507,28.97218,41.00755
330,330,"Barcelona, Catalonia, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,1211274,2.16365,41.39416
331,331,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,12104860,-43.33422634714254,-23.00756333438681
332,332,"Montréal, Québec, Canada",Gay Village,Ville-Marie,Montreal,Canada,CA,12080961,-73.55889,45.51891
333,333,"Tamarama, NSW, Australia",Tamarama,Waverley,Sydney,Australia,AU,12098138,151.26982,-33.89741
334,334,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,1209353,-8.61628,41.14364
335,335,"Rio de Janeiro, RJ, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,12068078,-43.35843701660095,-22.98839563811481
336,336,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,12091894,-43.19423588543599,-22.984148254337534
337,337,"Rio de Janeiro, Rio de Janeiro, Brazil",,Praça Seca,Rio De Janeiro,Brazil,BR,12088301,-43.34708354191269,-22.89507854707165
338,338,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,12117514,151.27247,-33.88875
339,339,"Rio de Janeiro, Rio de Janeiro, Brazil",Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,12188649,-43.24013084767151,-22.92176304215344
340,340,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,12112834,28.98542,41.04478
341,341,"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,12214471,-157.82776,21.28133
342,342,"Waimea, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,12156307,-155.62344,20.03697
343,343,"Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,12142163,28.98026,41.00733
344,344,"Barra da Tijuca - Rio de Janeiro, RJ, Brazil",,Barra da Tijuca,Rio De Janeiro,Brazil,BR,12181533,-43.30252917595476,-23.01558513917358
345,345,"Alexandria, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,1229797,151.20377,-33.90017
346,346,"Barcelona, Catalunya, Spain",Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,12430621,2.1643,41.40211
347,347,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,1255979,-43.1990101137809,-22.982413191528178
348,348,"Porto, Porto, Portugal",,"St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães",Porto,Portugal,PT,12561397,-8.44815,41.35459
349,349,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,12639342,-43.17790211155288,-22.934426116531974
350,350,"Kadıköy, İstanbul, Turkey",Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,12120988,29.02769,40.99743
351,351,"New York, NY, United States",Midtown East,Midtown,New York,United States,US,12317903,-73.9666,40.75489
352,352,"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,12373208,-156.45649,20.76438
353,353,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,12473031,151.27036,-33.89275
354,354,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12607396,-8.60559,41.14586
355,355,"Tai Wo, N.T, Hong Kong",,Tai Po,Hong Kong,China,HK,12654770,114.1631,22.4483
356,356,"Istanbul, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,12215468,28.9985,41.06309
357,357,"Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,12247516,28.98224,41.03832
358,358,"Hong Kong, Hong Kong Island, Hong Kong",Southern District,Southern,Hong Kong,China,HK,1229847,114.21303,22.21846
359,359,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,12486648,-73.58208,45.49165
360,360,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,12591225,-43.32005231206098,-23.010668604567265
361,361,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,12628177,28.99037,41.05407
362,362,"Lahaina, HI, United States",Maui,Lahaina,Maui,United States,US,12223067,-156.6917,20.93792
363,363,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,12290090,-43.393534232339206,-22.969013331100093
364,364,"Barcelona, CT, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,12396367,2.18116,41.38719
365,365,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12400621,-8.61297,41.14655
366,366,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12421800,-8.61318,41.14107
367,367,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,12601609,-43.188744533153184,-22.975598903669955
368,368,"Rio de Janeiro, Rio de Janeiro, Brazil",,Copacabana,Rio De Janeiro,Brazil,BR,12653230,-43.19241087696823,-22.98247575844525
369,369,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,12200176,-8.59399,41.15757
370,370,"Rio de Janeiro, RJ, Brazil",,Jacarepaguá,Rio De Janeiro,Brazil,BR,12354373,-43.4186896742968,-22.96840021041473
371,371,"New York, NY, United States",Manhattan,Upper West Side,New York,United States,US,12494415,-73.96511,40.80302
372,372,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,12479743,-8.60898,41.14234
373,373,"Barcelona, Catalonia, Spain",Guinardó,el Guinardó,Barcelona,Spain,ES,1266425,2.16896,41.417
374,374,"Brooklyn, NY, United States",Brooklyn,Flatlands,New York,United States,US,12189083,-73.94586,40.62883
375,375,"Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,12247133,29.01992,41.03087
376,376,"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,12296622,-156.45205,20.76124
377,377,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,12355178,-43.181236294754925,-22.950189284501317
